,id,profession,salary_from,salary_to,city,street,latitude,longitude,employer,schedule
12832,75931880,Менеджер по поставкам в интерьерную компанию,35000.0,40000.0,Нижний Новгород,Малая Покровская улица,56.31595,43.990976,Декаро,Полный день
12833,75928252,Менеджер по развитию сети магазинов,50000.0,70000.0,Нижний Новгород,улица Кащенко,56.24445,43.980286,Княгиня,Полный день
12834,73182206,Рабочий,22000.0,,Нижний Новгород,Юбилейный бульвар,56.34293,43.855285,Муниципальное бюджетное учреждение Спортивная Школа Сормово Им. Ю.П.Круглова,Сменный график
12835,76124283,Инженер-конструктор (технолог),70000.0,,Нижний Новгород,улица Кащенко,56.244805,43.978543,АгроПоставка,Полный день
12836,76375863,Водитель-курьер на личном автомобиле (подработка),89000.0,105000.0,Нижний Новгород,Космическая улица,56.22246,43.830698,MyGig,Сменный график
12837,54236524,Врач-терапевт участковый,92000.0,,Нижний Новгород,"микрорайон Щербинки-2, площадь Маршала Жукова",56.237412,43.961367,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Полный день
12838,75716645,Автомеханик / автослесарь,30000.0,50000.0,Нижний Новгород,Южное шоссе,56.223316,43.85127,Интеравтоцентр,Сменный график
12839,76124816,Менеджер по продажам оборудования,70000.0,150000.0,Бор,улица Фомина,56.360068,44.072399,"МC-Груп, Группа компаний",Полный день
12840,75930824,Формовщик-сборщик стеклопластиковых изделий/Стажер,45000.0,70000.0,Дзержинск,Восточное шоссе,56.246116,43.56583,Иорданский Анатолий Михайлович,Полный день
12841,76375472,Инженер-конструктор,50000.0,,Нижний Новгород,Гордеевская улица,56.328424,43.940553,Колорит,Полный день
12842,75956806,Фельдшер,48500.0,,Нижний Новгород,"микрорайон Щербинки-2, площадь Маршала Жукова",56.237412,43.961367,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Полный день
12843,47381595,Врач-терапевт участковый (пос. Кудьма),92000.0,,коттеджный посёлок Новая Кудьма,,56.159258,43.879728,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Полный день
12844,76127598,Производственный инженер,50000.0,70000.0,Нижний Новгород,Агрономическая улица,56.304655,44.038344,Научно Производственный Центр Промышленной Очистки Воды (ООО «НПЦ ПромВодОчистка»),Полный день
12845,75932126,Машинист резальных машин,56000.0,70000.0,"Дзержинск, Нижегородской области",пр.Дзержинского,56.256693,43.524418,"ТИКО-Пластик,ЗАО",Сменный график
12846,76030042,Медицинская сестра/медицинский брат кабинета функциональной диагностики,34500.0,,Нижний Новгород,"микрорайон Щербинки-2, площадь Маршала Жукова",56.237412,43.961367,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Сменный график
12847,76371795,Ведущий специалист по планированию производства,50000.0,58000.0,Нижний Новгород,Тепличная улица,56.301828,43.806812,МДе-Хаус,Полный день
12848,76027439,Врач-уролог,69000.0,,Нижний Новгород,"микрорайон Щербинки-2, площадь Маршала Жукова",56.237412,43.961367,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Полный день
12849,69861416,Фельдшер (пос. Кудьма),48000.0,,сельский посёлок Кудьма,улица Пушкина,56.16382,43.872102,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Полный день
12850,74373585,Менеджер по продажам (лазерная резка),30000.0,100000.0,Нижний Новгород,улица Новикова-Прибоя,56.261188,43.926701,ПКФ ВОЛГАМЕТАЛЛКОМПЛЕКТ,Полный день
12851,75756737,Уборщик служебных помещений,18500.0,,Нижний Новгород,"микрорайон Щербинки-2, площадь Маршала Жукова",56.237412,43.961367,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Полный день
12852,71341510,Врач общей практики (семейный врач) в отделение платных медицинских услуг,46000.0,,Нижний Новгород,"микрорайон Щербинки-2, площадь Маршала Жукова",56.237412,43.961367,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Полный день
12853,76751182,"Менеджер по продажам (Верхняя часть города, открытие нового отдела)",40000.0,80000.0,Нижний Новгород,Полтавская улица,56.311331,44.030088,ТрудЭксперт,Полный день
12854,75946313,Специалист по государственным закупкам,25000.0,33000.0,Нижний Новгород,улица Ванеева,56.309519,44.024348,ФБУ ТФГИ по Приволжскому федеральному округу,Полный день
12855,76531483,Менеджер по закупкам,40000.0,,Нижний Новгород,улица Свободы,56.361898,43.881938,КРИСМАС,Полный день
12856,71338972,Врач-терапевт участковый (пос. Новинки),92000.0,,городской округ Нижний Новгород,,56.216319,43.890921,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Полный день
12857,76127002,"Бухгалтер на ВЭД (импорт, экспорт)",40000.0,50000.0,Дзержинск,Красноармейская улица,56.247971,43.405561,ПартнерГидравлик,Полный день
12858,72941794,Секретарь руководителя,,30000.0,Нижний Новгород,Ильинская улица,56.321536,43.990023,ГБУ НО Экология региона,Полный день
12859,76124847,Менеджер по оптовым продажам инструмента и запасных частей для мебельного производства (В2В),50000.0,80000.0,"Нижегородская обл., г.Бор",ул.Фомина,56.353899,44.077034,"МC-Груп, Группа компаний",Полный день
12860,76533934,Агент по продаже недвижимости / Риэлтор,60000.0,,Нижний Новгород,улица Лескова,56.235991,43.862741,Гарант Плюс,Гибкий график
12861,73182195,Машинист аммиачно-холодильной установки,15000.0,15000.0,Нижний Новгород,Юбилейный бульвар,56.34293,43.855285,Муниципальное бюджетное учреждение Спортивная Школа Сормово Им. Ю.П.Круглова,Полный день
12862,73508635,Специалист аммиачно-холодильной площадки,25000.0,25000.0,Нижний Новгород,Юбилейный бульвар,56.34293,43.855285,Муниципальное бюджетное учреждение Спортивная Школа Сормово Им. Ю.П.Круглова,Полный день
12863,74370015,Тракторист,38000.0,,Дзержинск,Октябрьская улица,56.239523,43.501735,"КуулКлевер (МясновЪ, Отдохни)",Полный день
12864,76531631,Менеджер по продажам запасных частей,60000.0,150000.0,,,,,Торговый Дом Вертикаль,Полный день
12865,75931163,Механик производства,70000.0,,Дзержинск,Восточное шоссе,56.246116,43.56583,Иорданский Анатолий Михайлович,Полный день
12866,73182267,Слесарь-электрик по ремонту электрооборудования,15000.0,15000.0,Нижний Новгород,Юбилейный бульвар,56.34293,43.855285,Муниципальное бюджетное учреждение Спортивная Школа Сормово Им. Ю.П.Круглова,Полный день
12867,76321603,Инженер строительного контроля,35000.0,40000.0,Нижний Новгород,Ильинская улица,56.321536,43.990023,ГБУ НО Экология региона,Полный день
12868,76530531,Менеджер по работе с инвесторами,30000.0,60000.0,Нижний Новгород,Дальняя улица,56.31372794650404,43.976449946101376,Джи Эл Эс Инвест,Полный день
12869,71341210,Врач общей практики (семейный врач),80000.0,,Нижний Новгород,"микрорайон Щербинки-2, площадь Маршала Жукова",56.237412,43.961367,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Полный день
12870,76371661,Продавец-консультант,35000.0,,Выкса,улица Островского,55.328174687248,42.1690715423275,Связной,Полный день
12871,76124887,Менеджер по оптовым продажам инструмента и запасных частей для мебельного производства (В2В),50000.0,90000.0,"Нижегородская обл., г.Бор",ул.Фомина,56.353899,44.077034,"МC-Груп, Группа компаний",Полный день
12872,76374120,Кредитный специалист,35000.0,,Нижний Новгород,Гордеевская улица,56.324296,43.944721,Деньга,Сменный график
12873,68160166,Агент по недвижимости,80000.0,,Нижний Новгород,Совнаркомовская улица,56.324521,43.955923,Орион НН,Полный день
12874,76537341,Офис-менеджер (делопроизводитель),70000.0,,Нижний Новгород,улица Пискунова,56.324621,44.010128,ФАБИЛЬ-НН,Полный день
12875,76824102,Специалист по тендерам,70000.0,,Нижний Новгород,улица Зайцева,56.372019,43.797443,Группа компаний GeoSM,Полный день
12876,75941224,Администратор торгового зала,50000.0,75000.0,Нижний Новгород,улица Родионова,56.306448,44.076675,ALEXANDER BOGDANOV (ИП Дударева Татьяна Владимировна),Сменный график
12877,76754522,Руководитель департамента сервисного сопровождения в ИТ-компанию,240000.0,400000.0,Нижний Новгород,улица Родионова,56.317937,44.060469,Константа,Гибкий график
12878,76696626,Заместитель главного бухгалтера,60000.0,,Нижний Новгород,улица Зайцева,56.366625,43.795053,Группа компаний GeoSM,Полный день
12879,76716634,Бухгалтер,46000.0,,Нижний Новгород,улица Зайцева,56.366625,43.795053,Группа компаний GeoSM,Полный день
12880,73601404,Администратор,50000.0,,Нижний Новгород,улица Белинского,56.310403,44.000336,Бабкина Елена Владиславовна,Полный день
12881,76755767,Менеджер по бронированию номеров,33000.0,,Нижний Новгород,улица Максима Горького,56.314916,44.001153,ibis Nizhny Novgorod,Полный день
12882,76875591,Инженер-геодезист,,200000.0,Нижний Новгород,Сергиевская улица,56.323375836208015,43.992120753303155,ВСС,Полный день
12883,75583784,Офис-менеджер,30000.0,,Нижний Новгород,Советская улица,56.323972,43.952977,Комфорт Центр,Полный день
12884,75941791,Электрогазосварщик 4-5 разряда (г. Анадырь),128000.0,179000.0,Анадырь,улица Ленина,64.739879,177.504962,Анадырский морской порт,Полный день
12885,75598060,Специалист по рекламе и выставочной деятельности,40000.0,50000.0,Нижний Новгород,Горная улица,56.258153,43.984364,Группа компаний МАДИН,Полный день
12886,76379623,Копирайтер,40000.0,50000.0,Нижний Новгород,Агрономическая улица,56.304655,44.038344,Научно Производственный Центр Промышленной Очистки Воды (ООО «НПЦ ПромВодОчистка»),Полный день
12887,76850867,Стилист-консультант (г. Нижний Новгород),30000.0,38000.0,Нижний Новгород,Большая Покровская улица,56.308975,43.987292,CHARMSTORE,Сменный график
12888,76326894,Водитель-экспедитор категории С,50000.0,,Нижний Новгород,улица Ларина,56.238717,43.993311,Горбунов Иван,Полный день
12889,76875676,Официант,47000.0,,Нижний Новгород,Алексеевская улица,56.321201,44.003579,НЭКО суши-бар,Полный день
12890,76323043,Администратор ресепшен,35000.0,37500.0,Нижний Новгород,улица Белинского,56.310852,43.995773,Специализированный застройщик ННДК,Полный день
12891,76754002,Администратор магазина (старший кассир),39000.0,47000.0,Нижний Новгород,площадь Максима Горького,56.313259,43.992772,БарС-НН,Сменный график
12892,76627137,Специалист по документообороту,30000.0,30000.0,Нижний Новгород,улица Коновалова,56.353056,43.805698,Спасибо.ру,Полный день
12893,76757774,Сборщик корпусной мебели,61500.0,85400.0,Нижний Новгород,улица Нартова,56.282495,43.995512,Эксперт-Комплект,Полный день
12894,75596645,Воспитатель,40000.0,40000.0,Нижний Новгород,проспект Ильича,56.249276,43.826656,ГБУ ССОН Автозаводский дом социального обслуживания для детей Надежда,Полный день
12895,76814791,Руководитель отдела развития продаж,80000.0,,Нижний Новгород,улица Зайцева,56.372019,43.797443,Группа компаний GeoSM,Полный день
12896,76755291,Ведущий бухгалтер,50000.0,60000.0,Нижний Новгород,Автозаводский район,56.241094,43.861618,АС-Консалтинг,Полный день
12897,75713742,Менеджер по продажам,70000.0,,Нижний Новгород,Советская улица,56.323972,43.952977,Комфорт Центр,Полный день
12898,75937502,Администратор торговых точек,40000.0,,Нижний Новгород,Кузбасская улица,56.302238,43.870485,Сытная Лавка,Полный день
12899,76537086,"Принт-менеджер (ТЦ ""Ганза"")",42700.0,47900.0,Нижний Новгород,улица Родионова,56.313648,44.069731,ОФИСМАГ,Полный день
12900,75941538,Продавец-консультант,40000.0,65000.0,Нижний Новгород,улица Родионова,56.306448,44.076675,ALEXANDER BOGDANOV (ИП Дударева Татьяна Владимировна),Полный день
12901,72558485,Оператор call центра (по телефону),40000.0,80000.0,Нижний Новгород,улица Чкалова,56.319879,43.944658,Группа Актион,Полный день
12902,76136258,Охранник,17500.0,20000.0,Нижний Новгород,Яблоневая улица,56.309614,44.05649,Партнер,Сменный график
12903,76542268,Специалист по сертификации,50000.0,80000.0,Нижний Новгород,Гордеевская улица,56.328504,43.943643,Автомастер,Полный день
12904,76539031,Продавец-консультант техники Apple / Консультант по технике Apple,40000.0,70000.0,Нижний Новгород,улица Звездинка,56.316179,43.997713,RepairMyApple.ru (ООО ЮНИКАЛ),Сменный график
12905,72947653,"Менеджер по работе с клиентами (удаленно, но только из Нижнего Новгорода)",35000.0,70000.0,Нижний Новгород,Холодный переулок,56.319834,44.001585,Кузница Кадров,Удаленная работа
12906,74385574,"Сотрудник ресторана быстрого питания (ТЦ Океанис, Жар-Птица, Седьмое Небо, Муравей)",27000.0,,Нижний Новгород,проспект Гагарина,56.285958,43.979342,TRproject,Гибкий график
12907,71741667,Оператор (подработка),15000.0,,Дзержинск,улица Чапаева,56.249061,43.46123,Ростелеком,Гибкий график
12908,76385755,Секретарь (офис-менеджер),35000.0,45000.0,Нижний Новгород,улица Максима Горького,56.31585,44.003534,НП Нижегородская гильдия сертифицированных риэлторов,Полный день
12909,76539573,Инженер по работе с ПО Microsoft,91960.0,91960.0,посёлок Кудьма,,56.165213,43.875048,ITECO,Полный день
12910,75939608,Специалист по работе с клиентами в социальных сетях,38000.0,64000.0,Дзержинск,проспект Циолковского,56.228651,43.399174,Макаров П.С.,Полный день
12911,76759923,Менеджер по продажам услуг,70000.0,,Нижний Новгород,площадь Максима Горького,56.31486079288998,43.99007955819622,Доктор Борменталь,Удаленная работа
12912,76326653,Менеджер отдела закупок,40000.0,40000.0,Нижний Новгород,Советская улица,56.324611,43.957576,Дом книги,Полный день
12913,76875389,Менеджер по продажам автозапчастей,45000.0,60000.0,Нижний Новгород,улица Владимира Высоцкого,56.309983,44.074025,Autodoc ( ИП Платонов Денис Александрович ),Сменный график
12914,76379849,Диспетчер производства (мастер смены),41000.0,41000.0,Нижний Новгород,улица Юлиуса Фучика,56.235991,43.876494,АО «ЭВАН»,Полный день
12915,76754519,Швея,40000.0,80000.0,Нижний Новгород,улица Обухова,56.31571,43.937535,ОЛДЕН-АВТО НН,Полный день
12916,75939368,СММ / контент-менеджер в студию автотюнинга и интернет магазин,40000.0,60000.0,Нижний Новгород,улица Тимирязева,56.308285,44.002995,Уником,Полный день
12917,75531473,Менеджер по работе с агентами и сервис-провайдерами,90000.0,,Нижний Новгород,улица Кулибина,56.307392,43.989152,билайн,Полный день
12918,75804016,Разнорабочий на Производство рекламной продукции,27000.0,,Нижний Новгород,Кузбасская улица,56.302238,43.870485,"Рекламастер, рекламно-производственная компания",Полный день
12919,76757400,Инженер-нормировщик / сметчик,50000.0,,Нижний Новгород,посёлок Черепичный,56.247121,43.996788,Приокский машиностроительный завод,Полный день
12920,76130473,Помощник руководителя (Секретарь-Офис-менеджер),40000.0,,Нижний Новгород,улица Федосеенко,56.341702,43.81929,ТД ЖБС,Полный день
12921,76758302,Кассир-операционист,30000.0,30000.0,Нижний Новгород,Большая Покровская улица,56.317807,43.996545,Стайл Текс,Сменный график
12922,76875021,Тракторист,50000.0,,Дзержинск,"территория Восточный промрайон, Автозаводское шоссе",56.256258,43.608967,Соткон,Полный день
12923,76132354,Помощник маркетолога,30000.0,,Нижний Новгород,улица Заводской Парк,56.353021,43.875138,ЭМИТЕКС,Гибкий график
12924,76381553,Инженер по охране труда,40000.0,,Нижний Новгород,"микрорайон Молитовка, Памирская улица",56.26886618926444,43.94484188223472,Металлдизайн,Гибкий график
12925,74268871,Руководитель отдела SEO продвижения,60000.0,80000.0,Нижний Новгород,Славянская улица,56.313194,44.000695,Рекламно-Торговый Конгломерат,Полный день
12926,75938852,Менеджер интернет-проектов,40000.0,120000.0,Нижний Новгород,Кабардинская улица,56.293337,44.031355,Пахомова Любовь Валерьевна,Полный день
12927,76539411,Фармацевт,35000.0,,Арзамас,,55.386799,43.814133,Поволжье-Фарм,Гибкий график
12928,75935078,Начальник службы безопасности,50000.0,,Нижний Новгород,улица Заводской Парк,56.353021,43.875138,ЭМИТЕКС,Гибкий график
12929,76534382,Главный бухгалтер,45000.0,,Нижний Новгород,улица Родионова,56.306977,44.081948,Грачёва Анастасия Емельяновна,Полный день
12930,76762040,Менеджер по продажам,50000.0,,Нижний Новгород,улица Максима Горького,56.313498,43.998036,Национальная служба банкротства,Полный день
12931,76757371,Специалист по эксплуатации (ул. Коминтерна),31000.0,40000.0,Нижний Новгород,улица Коминтерна,56.339961,43.884265,"Лента, федеральная розничная сеть",Сменный график
12932,76137889,Менеджер по продажам,60000.0,,Нижний Новгород,улица Маршала Воронова,56.325424,43.922713,Стандартпласт,Полный день
12933,75943204,Ведущий инженер-проектировщик,90000.0,150000.0,Нижний Новгород,Яблоневая улица,56.309584,44.059894,Купол,Полный день
12934,76542200,Менеджер отдела сервиса,50000.0,,Нижний Новгород,улица Максима Горького,56.313498,43.998036,Национальная служба банкротства,Полный день
12935,76539400,Производитель работ / Прораб,60000.0,,Нижний Новгород,Варварская улица,56.323587,44.008897,Медвежья Поляна,Полный день
12936,76539308,Инженер-технолог,45000.0,45000.0,Нижний Новгород,Интернациональная улица,56.310058,43.948324,Автокомплект,Полный день
12937,75940565,Менеджер-администратор,20000.0,55000.0,Нижний Новгород,"Автозаводский район, жилой район Соцгород, микрорайон Соцгород-1, проспект Октября",56.249216,43.865993,Драгоценное Здоровье,Полный день
12938,76380017,"Региональный менеджер по развитию, г. Нижний Новгород",70000.0,,Нижний Новгород,улица Родионова,56.309639,44.070414,Эко-Древ-Ресурс,Полный день
12939,76539801,"Инженер ПТО (генподряд), Дзержинск",60000.0,,Дзержинск,проспект Дзержинского,56.242489,43.473223,АМТ-group,Полный день
12940,75934624,Администратор в офис,30000.0,,Нижний Новгород,Дальняя улица,56.313558,43.975884,Головкин Иван Павлович,Полный день
12941,76754964,Менеджер по продажам оборудования,60000.0,100000.0,Нижний Новгород,улица Чаадаева,56.319789,43.847533,Агровектор,Полный день
12942,76753841,Менеджер по продажам строительных и отделочных материалов,50000.0,120000.0,Нижний Новгород,Левобережная улица,56.29998,43.953148,Doski-Balki,Полный день
12943,76130471,Слесарь-сантехник,70000.0,,Нижний Новгород,проспект Ленина,56.267992,43.912139,СаяныЭнергоСервис,Полный день
12944,68453731,Учитель математики,40000.0,,Нижний Новгород,"микрорайон Мончегорский, Мончегорская улица",56.233584,43.825695,МАОУ Школа № 128,Полный день
12945,76535601,Инженер электротехнической лаборатории / инженер метролог,50000.0,70000.0,Москва,Большая Черёмушкинская улица,55.683625,37.590883,ЭнерТест,Полный день
12946,75940132,Машинист крана автомобильного,70000.0,70000.0,Нижний Новгород,"Приокский район, Цветочная улица",56.260511027161016,44.00561627116361,Мостопроектстрой,Полный день
12947,66685188,Специалист по охране труда 2 категории,46000.0,,Нижний Новгород,улица Героя Шапошникова,56.250627,43.976387,Федеральный научно-производственный центр «Нижегородский научно-исследовательский институт радиотехники» (АО «ФНПЦ «ННИИРТ»),Полный день
12948,76379897,Инженер-конструктор,50000.0,,Нижний Новгород,Агрономическая улица,56.304655,44.038344,Научно Производственный Центр Промышленной Очистки Воды (ООО «НПЦ ПромВодОчистка»),Полный день
12949,76775054,Учитель музыки,25000.0,,Нижний Новгород,"микрорайон Ипподромный, Снежная улица",56.290624,43.920054,МБОУ Школа № 100 с углубленным изучением отдельных предметов,Полный день
12950,47661626,Специалист контакт-центра ФНС России,27000.0,,Нижний Новгород,улица Маршала Казакова,56.323313,43.929001,Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве,Полный день
12951,76138347,Нормировщик на швейное производство,40000.0,45000.0,Нижний Новгород,улица Зайцева,56.366625,43.795053,Мэри Трюфель,Полный день
12952,76540081,Контрольный мастер ОТК (радиоэлектронная компания),42000.0,,Нижний Новгород,Горная улица,56.257333,43.98528,НП РЭКО-ВЕК,Полный день
12953,76541598,Администратор магазина (товаровед),58000.0,58000.0,Чкаловск,улица Ленина,56.768507,43.258381,Чижик,Сменный график
12954,76760748,Электрик,40000.0,,Кстово,"Промышленный район, микрорайон Северный, квартал Стройбаза, 1-й проезд",56.12547,44.137437,"Завод Консиб, филиал в Нижнем Новгороде",Полный день
12955,74175597,Машинист компрессорных установок (АГНКС),47000.0,,Нижний Новгород,улица Богдановича,56.284829,44.073055,Группа Компаний ФИНСТРОЙ,Полный день
12956,76026647,Начальник отдела информации по геологии и недропользованию,35000.0,45000.0,Нижний Новгород,улица Ванеева,56.310448,44.021994,ФБУ ТФГИ по Приволжскому федеральному округу,Полный день
12957,75691374,Менеджер по продажам в офис,75000.0,,Нижний Новгород,Совнаркомовская улица,56.324521,43.955923,Орион НН,Полный день
12958,72283538,Курьер,56000.0,111000.0,Кстово,улица 40 лет Октября,56.14905,44.201109,Додо Пицца (ООО Рокет Пицца),Полный день
12959,73499950,Работник склада (Московская область),90000.0,,посёлок Удельная,Аэропортовская улица,55.628678,38.056085,Lamoda,Вахтовый метод
12960,76327588,Грузчик (Приокский район),,51040.0,Нижний Новгород,,56.326797,44.006516,"КуулКлевер (МясновЪ, Отдохни)",Полный день
12961,75596870,Медсестра диетическая / медбрат диетический,40000.0,40000.0,Нижний Новгород,проспект Ильича,56.249276,43.826656,ГБУ ССОН Автозаводский дом социального обслуживания для детей Надежда,Полный день
12962,76327629,Грузчик (Советский район),,51040.0,Нижний Новгород,,56.326797,44.006516,"КуулКлевер (МясновЪ, Отдохни)",Полный день
12963,75710924,Педагог-психолог,25000.0,,Нижний Новгород,Бурнаковская улица,56.342451,43.91381,МБДОУ ДЕТСКИЙ САД № 100,Полный день
12964,76377963,Юрист,40000.0,,Нижний Новгород,улица Воровского,56.311182,43.989628,ЛинкТелеком НН,Полный день
12965,76136180,Менеджер по продажам,70000.0,150000.0,Нижний Новгород,Ошарская улица,56.30473,44.019389,Профлайн Инжиниринг,Полный день
12966,76130887,Оператор call-центра,35000.0,70000.0,Нижний Новгород,улица Белинского,56.310852,43.995773,Центр Банкротства,Полный день
12967,75942745,Конструктор - технолог корпусной мебели,80000.0,,Нижний Новгород,улица Тимирязева,56.308415,44.005052,Строймебельпро,Полный день
12968,76139050,Химик-технолог по работе с отходами производства,40000.0,,Нижний Новгород,Московское шоссе,56.306857,43.822928,КОМПАНИЯ Экосервис,Полный день
12969,75941349,Администратор-менеджер,20000.0,60000.0,Нижний Новгород,улица Бекетова,56.293502,44.014907,Драгоценное Здоровье,Полный день
12970,75804226,Менеджер по оптовым продажам строительного крепежа,40000.0,150000.0,,,,,Прокрепеж-Опт,Полный день
12971,72050681,Инженер-технолог по сварке,60000.0,,Нижний Новгород,Лесная улица,56.269711,43.897955,Точмаштехнологии,Полный день
12972,76135765,Кредитный специалист/Менеджер по выдаче займов,22000.0,,Балахна,Советская площадь,56.492184,43.613126,РосДеньги,Сменный график
12973,71185383,Учитель русского языка и литературы,30000.0,,Нижний Новгород,"микрорайон Мончегорский, Мончегорская улица",56.233584,43.825695,МАОУ Школа № 128,Полный день
12974,76322824,Наладчик технологического оборудования,50000.0,,Дзержинск,улица Бутлерова,56.250367,43.429789,Агроконтинент-52,Полный день
12975,75935578,Бухгалтер,40000.0,,Нижний Новгород,улица Монастырка,56.249061,43.920269,Мега групп,Полный день
12976,74175660,Наполнитель баллонов (Заправщик АГНКС),33000.0,,Нижний Новгород,улица Богдановича,56.284829,44.073055,Группа Компаний ФИНСТРОЙ,Полный день
12977,66108353,Воспитатель (детский сад),22000.0,,Нижний Новгород,улица Белинского,56.311706,44.005636,МБОУ Школа № 18,Полный день
12978,76756975,Повар/Повар пиццы,40000.0,42000.0,Выкса,улица Ленина,55.319346,42.150696,Spar,Полный день
12979,76756790,"Продавец-кассир в магазин женской одежды MARCHELAS (ТЦ ""Фантастика"")",30000.0,,Нижний Новгород,улица Родионова,56.306448,44.076675,BNS Group,Сменный график
12980,76755748,Начинающий специалист,40000.0,,Нижний Новгород,Советская площадь,56.296299,44.042485,билайн,Полный день
12981,68160993,Менеджер по работе с клиентами,70000.0,,Нижний Новгород,Совнаркомовская улица,56.324521,43.955923,Орион НН,Полный день
12982,75940486,Оператор call-центра,25000.0,40000.0,Нижний Новгород,улица Бетанкура,56.333355,43.954962,Юридическая компания,Полный день
12983,75804100,Мастер отделочных работ,40000.0,70000.0,Нижний Новгород,улица Федосеенко,56.338524,43.818975,Дядюшка Плинтус,Полный день
12984,75935351,Менеджер по продажам,45000.0,,Нижний Новгород,"Канавинский район, жилой район Мещерское Озеро, Мещерский бульвар",56.335316,43.941478,Евроколеса,Полный день
12985,76382781,Главный агроном,100000.0,,Перевоз,,55.596849,44.544931,Компания Агротрейд,Полный день
12986,76326533,Специалист по тендерам,45000.0,,Нижний Новгород,улица Чкалова,56.313563,43.938712,ГК Торгмонтаж,Полный день
12987,75803957,Ювелир,40000.0,75000.0,Нижний Новгород,улица Долгополова,56.319579,43.94694,Ломбард Гранд Голд,Сменный график
12988,70848901,Инженер-проектировщик,65000.0,,Нижний Новгород,Сергиевская улица,56.323375836208015,43.992120753303155,ВСС,Полный день
12989,75556644,Менеджер по продажам металлопроката и строительных материалов,,150000.0,Нижний Новгород,Ореховская улица,56.208725,43.810836,СтальТехСервис,Полный день
12990,75937916,"Сборщик алюминиевых конструкций (окна, двери, фасадка) (Кстово)",40000.0,,Кстово,"Промышленный район, микрорайон Северный, квартал Стройбаза, 1-й проезд",56.12547,44.137437,"Завод Консиб, филиал в Нижнем Новгороде",Полный день
12991,75941060,Менеджер-администратор,20000.0,70000.0,Дзержинск,проспект Циолковского,56.228736,43.417114,Драгоценное Здоровье,Полный день
12992,76542289,Инженер ПТО,40000.0,50000.0,Нижний Новгород,Кузбасская улица,56.309199,43.870871,СК ПРОМНИЖСТРОЙ,Полный день
12993,75803959,Менеджер по продажам ювелирных украшений (входящие заявки),35000.0,70000.0,Нижний Новгород,улица Долгополова,56.319579,43.94694,Ломбард Гранд Голд,Сменный график
12994,68453702,Учитель физики,30000.0,,Нижний Новгород,"микрорайон Мончегорский, Мончегорская улица",56.233584,43.825695,МАОУ Школа № 128,Полный день
12995,76535005,Менеджер по проектам,35000.0,150000.0,Нижний Новгород,улица Коновалова,56.353774,43.802707,Промстройконтракт-Восток,Полный день
12996,76387231,Торговый представитель (г. Арзамас),40000.0,,Арзамас,Пландина,55.393554,43.825964,Мир Кровли,Полный день
12997,76137953,Специалист финансово-экономического отдела,35000.0,,Нижний Новгород,улица Белинского,56.310513,43.998306,Гарантерра,Полный день
12998,75935564,Инженер-технолог,56000.0,,Дзержинск,Восточное шоссе,56.246116,43.56583,Иорданский Анатолий Михайлович,Полный день
12999,75940669,Бухгалтер-операционист/кредитный контролер,40000.0,,,,,,"Источник, ТК",Полный день
13000,70079808,Жиловщик,45000.0,65000.0,Дзержинск,Октябрьская улица,56.239523,43.501735,"КуулКлевер (МясновЪ, Отдохни)",Полный день
13001,76799849,Специалист по работе с входящим потоком звонков ( подработка ),20000.0,25000.0,Нижний Новгород,улица Ванеева,56.314921,44.016524,Ростелеком,Полный день
13002,71548733,IT-специалист,30000.0,,Нижний Новгород,улица Маршала Казакова,56.323303,43.929082,Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве,Полный день
13003,75804202,"Водитель (категории С, Е, ДОПОГ)",90000.0,,Дзержинск,улица Будённого,56.236451,43.429169,АВТОМАЗ,Сменный график
13004,74370780,Менеджер по продажам оборудования,80000.0,,Нижний Новгород,Керченская улица,56.333779,43.959085,ПроТехнологии,Полный день
13005,76383164,Инженер-технолог (металлообработка),68965.0,91954.0,Нижний Новгород,улица Свободы,56.362277,43.864538,Газтурботэк,Полный день
13006,74175729,Оператор-кассир,30000.0,,Нижний Новгород,улица Богдановича,56.284829,44.073055,Группа Компаний ФИНСТРОЙ,Сменный график
13007,70079909,Грузчик,40000.0,55000.0,Дзержинск,Октябрьская улица,56.239523,43.501735,"КуулКлевер (МясновЪ, Отдохни)",Сменный график
13008,76327167,Грузчик в магазин КуулКлевер (Дзержинск),,41760.0,Дзержинск,,56.238382,43.461634,"КуулКлевер (МясновЪ, Отдохни)",Полный день
